13.26	-0.016531
13.28	-0.0202892
13.3	-0.0240467
13.32	-0.0278022
13.34	-0.0315546
13.36	-0.0353024
13.38	-0.0390446
13.4	-0.0427797
13.42	-0.0465065
13.44	-0.0502238
13.46	-0.0539304
13.48	-0.0576249
13.5	-0.0613062
13.52	-0.0649729
13.54	-0.0686239
13.56	-0.072258
13.58	-0.0758739
13.6	-0.0794704
13.62	-0.0830463
13.64	-0.0866005
13.66	-0.0901316
13.68	-0.0936386
13.7	-0.0971203
13.72	-0.100575
13.74	-0.104003
13.76	-0.107402
13.78	-0.11077
13.8	-0.114108
13.82	-0.117414
13.84	-0.120686
13.86	-0.123924
13.88	-0.127127
13.9	-0.130293
13.92	-0.133421
13.94	-0.136511
13.96	-0.139561
13.98	-0.142571
14	-0.145539
14.02	-0.148465
14.04	-0.151347
14.06	-0.154184
14.08	-0.156976
14.1	-0.159722
14.12	-0.16242
14.14	-0.16507
14.16	-0.167672
14.18	-0.170223
14.2	-0.172724
14.22	-0.175173
14.24	-0.177569
14.26	-0.179913
14.28	-0.182203
14.3	-0.184438
14.32	-0.186617
14.34	-0.188741
14.36	-0.190808
14.38	-0.192817
14.4	-0.194768
14.42	-0.196661
14.44	-0.198494
14.46	-0.200267
14.48	-0.20198
14.5	-0.203631
14.52	-0.205221
14.54	-0.206749
14.56	-0.208214
14.58	-0.209616
14.6	-0.210954
14.62	-0.212229
14.64	-0.213439
14.66	-0.214584
14.68	-0.215664
14.7	-0.216679
14.72	-0.217628
14.74	-0.21851
14.76	-0.219326
14.78	-0.220076
14.8	-0.220759
14.82	-0.221374
14.84	-0.221922
14.86	-0.222403
14.88	-0.222816
14.9	-0.223161
14.92	-0.223438
14.94	-0.223647
14.96	-0.223788
14.98	-0.223861
15	-0.223866
15.02	-0.223803
15.04	-0.223672
15.06	-0.223472
15.08	-0.223205
15.1	-0.22287
15.12	-0.222467
15.14	-0.221996
15.16	-0.221458
15.18	-0.220852
15.2	-0.22018
15.22	-0.21944
15.24	-0.218634
15.26	-0.217761
15.28	-0.216822
15.3	-0.215817
15.32	-0.214747
15.34	-0.213611
15.36	-0.212411
15.38	-0.211146
15.4	-0.209817
15.42	-0.208425
15.44	-0.206969
15.46	-0.20545
15.48	-0.203869
15.5	-0.202227
15.52	-0.200523
15.54	-0.198758
15.56	-0.196933
15.58	-0.195049
15.6	-0.193106
15.62	-0.191104
15.64	-0.189044
15.66	-0.186927
15.68	-0.184754
15.7	-0.182525
15.72	-0.180241
15.74	-0.177902
15.76	-0.17551
15.78	-0.173064
15.8	-0.170567
15.82	-0.168018
15.84	-0.165419
15.86	-0.162769
15.88	-0.160071
15.9	-0.157325
15.92	-0.154531
15.94	-0.15169
15.96	-0.148804
15.98	-0.145874
16	-0.142899
16.02	-0.139882
16.04	-0.136823
16.06	-0.133722
16.08	-0.130582
16.1	-0.127402
16.12	-0.124185
16.14	-0.12093
16.16	-0.117638
16.18	-0.114312
16.2	-0.110952
16.22	-0.107558
16.24	-0.104132
16.26	-0.100675
16.28	-0.0971882
16.3	-0.0936722
16.32	-0.0901284
16.34	-0.0865576
16.36	-0.0829611
16.38	-0.0793399
16.4	-0.075695
16.42	-0.0720277
16.44	-0.068339
16.46	-0.0646299
16.48	-0.0609017
16.5	-0.0571553
16.52	-0.0533921
16.54	-0.049613
16.56	-0.0458192
16.58	-0.0420118
16.6	-0.038192
16.62	-0.034361
16.64	-0.0305197
16.66	-0.0266695
16.68	-0.0228114
16.7	-0.0189466
16.72	-0.0150762
16.74	-0.0112013
16.76	-0.0073232
16.78	-0.00344294
16.8	0.000438316
16.82	0.00431942
16.84	0.00819923
16.86	0.0120766
16.88	0.0159504
16.9	0.0198195
16.92	0.0236827
16.94	0.027539
16.96	0.0313871
16.98	0.0352261
17	0.0390546
17.02	0.0428717
17.04	0.0466763
17.06	0.0504671
17.08	0.0542431
17.1	0.0580033
17.12	0.0617465
17.14	0.0654716
17.16	0.0691776
17.18	0.0728634
17.2	0.0765279
17.22	0.08017
17.24	0.0837888
17.26	0.0873832
17.28	0.0909521
17.3	0.0944946
17.32	0.0980095
17.34	0.101496
17.36	0.104953
17.38	0.108379
17.4	0.111775
17.42	0.115137
17.44	0.118466
17.46	0.121761
17.48	0.125021
17.5	0.128245
17.52	0.131431
17.54	0.134579
17.56	0.137689
17.58	0.140759
17.6	0.143788
17.62	0.146776
17.64	0.149721
17.66	0.152624
17.68	0.155482
17.7	0.158296
17.72	0.161064
17.74	0.163786
17.76	0.166461
17.78	0.169089
17.8	0.171667
17.82	0.174197
17.84	0.176677
17.86	0.179106
17.88	0.181484
17.9	0.18381
17.92	0.186083
17.94	0.188304
17.96	0.19047
17.98	0.192583
18	0.19464
18.02	0.196643
18.04	0.198589
18.06	0.200478
18.08	0.202311
18.1	0.204087
18.12	0.205804
18.14	0.207463
18.16	0.209063
18.18	0.210604
18.2	0.212085
18.22	0.213507
18.24	0.214868
18.26	0.216168
18.28	0.217407
18.3	0.218585
18.32	0.219702
18.34	0.220756
18.36	0.221748
18.38	0.222678
18.4	0.223545
18.42	0.22435
18.44	0.225091
18.46	0.225769
18.48	0.226384
18.5	0.226936
18.52	0.227424
18.54	0.227848
18.56	0.228209
18.58	0.228506
18.6	0.228739
18.62	0.228908
18.64	0.229013
18.66	0.229055
18.68	0.229033
18.7	0.228947
18.72	0.228798
18.74	0.228584
18.76	0.228308
18.78	0.227968
18.8	0.227565
18.82	0.227099
18.84	0.22657
18.86	0.225978
18.88	0.225324
18.9	0.224608
18.92	0.22383
18.94	0.22299
18.96	0.222088
18.98	0.221126
19	0.220103
19.02	0.219019
19.04	0.217875
19.06	0.216671
19.08	0.215408
19.1	0.214086
19.12	0.212706
19.14	0.211267
19.16	0.209771
19.18	0.208217
19.2	0.206607
19.22	0.20494
19.24	0.203217
19.26	0.20144
19.28	0.199607
19.3	0.197721
19.32	0.19578
19.34	0.193787
19.36	0.191742
19.38	0.189644
19.4	0.187495
19.42	0.185296
19.44	0.183047
19.46	0.180749
19.48	0.178402
19.5	0.176007
19.52	0.173565
19.54	0.171077
19.56	0.168542
19.58	0.165963
19.6	0.163339
19.62	0.160672
19.64	0.157962
19.66	0.155211
19.68	0.152418
19.7	0.149584
19.72	0.146711
19.74	0.1438
19.76	0.14085
19.78	0.137863
19.8	0.13484
19.82	0.131782
19.84	0.128689
19.86	0.125563
19.88	0.122404
19.9	0.119213
19.92	0.115991
19.94	0.112739
19.96	0.109458
19.98	0.106148
20	0.102812
20.02	0.0994488
20.04	0.0960604
20.06	0.0926475
20.08	0.0892112
20.1	0.0857522
20.12	0.0822717
20.14	0.0787706
20.16	0.0752498
20.18	0.0717104
20.2	0.0681532
20.22	0.0645793
20.24	0.0609897
20.26	0.0573854
20.28	0.0537673
20.3	0.0501364
20.32	0.0464938
20.34	0.0428405
20.36	0.0391774
20.38	0.0355055
20.4	0.0318259
20.42	0.0281396
20.44	0.0244475
20.46	0.0207507
20.48	0.0170502
20.5	0.0133469
20.52	0.00964193
20.54	0.00593626
20.56	0.00223088
20.58	-0.0014732
20.6	-0.00517499
20.62	-0.00887347
20.64	-0.0125677
20.66	-0.0162565
20.68	-0.0199392
20.7	-0.0236145
20.72	-0.0272816
20.74	-0.0309394
20.76	-0.034587
20.78	-0.0382234
20.8	-0.0418477
20.82	-0.0454588
20.84	-0.0490558
20.86	-0.0526377
20.88	-0.0562037
20.9	-0.0597527
20.92	-0.0632837
20.94	-0.066796
20.96	-0.0702885
20.98	-0.0737603
21	-0.0772105
21.02	-0.0806382
21.04	-0.0840424
21.06	-0.0874224
21.08	-0.0907772
21.1	-0.0941058
21.12	-0.0974076
21.14	-0.100681
21.16	-0.103927
21.18	-0.107142
21.2	-0.110328
21.22	-0.113482
21.24	-0.116604
21.26	-0.119694
21.28	-0.122749
21.3	-0.125771
21.32	-0.128757
21.34	-0.131707
21.36	-0.134621
21.38	-0.137497
21.4	-0.140334
21.42	-0.143133
21.44	-0.145893
21.46	-0.148611
21.48	-0.151289
21.5	-0.153925
21.52	-0.156519
21.54	-0.15907
21.56	-0.161577
21.58	-0.164039
21.6	-0.166457
21.62	-0.168829
21.64	-0.171155
21.66	-0.173434
21.68	-0.175666
21.7	-0.17785
21.72	-0.179986
21.74	-0.182072
21.76	-0.18411
21.78	-0.186097
21.8	-0.188034
21.82	-0.189919
21.84	-0.191754
21.86	-0.193537
21.88	-0.195267
21.9	-0.196945
21.92	-0.198569
21.94	-0.20014
21.96	-0.201658
21.98	-0.203121
22	-0.204529
22.02	-0.205883
22.04	-0.207181
22.06	-0.208424
22.08	-0.209611
22.1	-0.210742
22.12	-0.211817
22.14	-0.212835
22.16	-0.213796
22.18	-0.2147
22.2	-0.215547
22.22	-0.216337
22.24	-0.217069
22.26	-0.217744
22.28	-0.21836
22.3	-0.218919
22.32	-0.21942
22.34	-0.219862
22.36	-0.220246
22.38	-0.220572
22.4	-0.22084
22.42	-0.221049
22.44	-0.2212
22.46	-0.221293
22.48	-0.221327
22.5	-0.221303
22.52	-0.221221
22.54	-0.221081
22.56	-0.220882
22.58	-0.220626
22.6	-0.220311
22.62	-0.219939
22.64	-0.219509
22.66	-0.219022
22.68	-0.218477
22.7	-0.217875
22.72	-0.217217
22.74	-0.216501
22.76	-0.215729
22.78	-0.214901
22.8	-0.214017
22.82	-0.213077
22.84	-0.212082
22.86	-0.211031
22.88	-0.209926
22.9	-0.208766
22.92	-0.207553
22.94	-0.206285
22.96	-0.204964
22.98	-0.20359
23	-0.202163
23.02	-0.200684
23.04	-0.199153
23.06	-0.197571
23.08	-0.195938
23.1	-0.194254
23.12	-0.192521
23.14	-0.190738
23.16	-0.188906
23.18	-0.187025
23.2	-0.185097
23.22	-0.183121
23.24	-0.181098
23.26	-0.179029
23.28	-0.176914
23.3	-0.174754
23.32	-0.17255
23.34	-0.170301
23.36	-0.168009
23.38	-0.165675
23.4	-0.163298
23.42	-0.16088
23.44	-0.158421
23.46	-0.155922
23.48	-0.153383
23.5	-0.150806
23.52	-0.148191
23.54	-0.145538
23.56	-0.142849
23.58	-0.140124
23.6	-0.137363
23.62	-0.134568
23.64	-0.13174
23.66	-0.128878
23.68	-0.125985
23.7	-0.12306
23.72	-0.120104
23.74	-0.117119
23.76	-0.114104
23.78	-0.111061
23.8	-0.107991
23.82	-0.104894
23.84	-0.101772
23.86	-0.098624
23.88	-0.0954522
23.9	-0.0922572
23.92	-0.0890396
23.94	-0.0858005
23.96	-0.0825406
23.98	-0.0792607
24	-0.0759619
24.02	-0.0726448
24.04	-0.0693105
24.06	-0.0659597
24.08	-0.0625933
24.1	-0.0592123
24.12	-0.0558175
24.14	-0.0524097
24.16	-0.0489899
24.18	-0.0455591
24.2	-0.0421179
24.22	-0.0386674
24.24	-0.0352085
24.26	-0.0317421
24.28	-0.028269
24.3	-0.0247901
24.32	-0.0213064
24.34	-0.0178188
24.36	-0.0143281
24.38	-0.0108352
24.4	-0.00734119
24.42	-0.0038468
24.44	-0.00035298
24.46	0.00313937
24.48	0.00662935
24.5	0.0101161
24.52	0.0135986
24.54	0.0170761
24.56	0.0205477
24.58	0.0240124
24.6	0.0274693
24.62	0.0309177
24.64	0.0343565
24.66	0.037785
24.68	0.0412022
24.7	0.0446073
24.72	0.0479994
24.74	0.0513776
24.76	0.0547411
24.78	0.058089
24.8	0.0614204
24.82	0.0647346
24.84	0.0680307
24.86	0.0713078
24.88	0.0745651
24.9	0.0778017
24.92	0.081017
24.94	0.0842099
24.96	0.0873799
24.98	0.0905259
25	0.0936473
25.02	0.0967432
25.04	0.0998129
25.06	0.102856
25.08	0.10587
25.1	0.108857
25.12	0.111814
25.14	0.114741
25.16	0.117637
25.18	0.120502
25.2	0.123335
25.22	0.126134
25.24	0.1289
25.26	0.131632
